1,69,11.532562594670797,10000000,10000000,20
2,92,7.745966692414834,10000000,10000000,20
3,98,11.74734012447073,10000000,10000000,20
4,91,16.76305461424021,10000000,10000000,20
5,93,18.547236990991408,10000000,10000000,20
6,94,22.47220505424423,10000000,10000000,20
7,93,24.859605789312106,10000000,10000000,20
8,97,22.02271554554524,10000000,10000000,20
9,97,23.83275057562597,10000000,10000000,20
10,98,24.49489742783178,10000000,10000000,20
11,97,23.345235059857504,10000000,10000000,20
12,99,24.758836806279895,10000000,10000000,20
13,96,20.0,10000000,10000000,20
14,95,22.516660498395403,10000000,10000000,20
15,97,25.13961017995307,10000000,10000000,20
16,97,30.397368307141328,10000000,10000000,20
17,98,26.457513110645905,10000000,10000000,20
18,106,22.44994432064365,10000000,10000000,20
19,112,27.694764848252458,10000000,10000000,20
20,116,23.130067012440755,10000000,10000000,20
21,120,29.832867780352597,10000000,10000000,20
22,121,20.784609690826528,10000000,10000000,20
23,123,27.640549922170507,10000000,10000000,20
24,124,21.517434791350013,10000000,10000000,20
25,124,33.2264954516723,10000000,10000000,20
26,121,33.21144381083123,10000000,10000000,20
27,116,26.324893162176366,10000000,10000000,20
28,115,29.257477676655586,10000000,10000000,20
29,112,33.24154027718932,10000000,10000000,20
30,108,26.0,10000000,10000000,20
31,107,39.382737335030434,10000000,10000000,20
32,108,40.681691213615984,10000000,10000000,20
33,104,30.14962686336267,10000000,10000000,20
34,106,38.84584919911006,10000000,10000000,20
35,106,38.09199390948182,10000000,10000000,20
36,107,41.48493702538308,10000000,10000000,20
37,107,44.68780594300866,10000000,10000000,20
38,105,38.07886552931954,10000000,10000000,20
39,106,41.97618372363071,10000000,10000000,20
40,107,41.83300132670378,10000000,10000000,20
41,108,48.321837713398274,10000000,10000000,20
42,108,44.8998886412873,10000000,10000000,20
43,109,47.01063709417264,10000000,10000000,20
44,109,49.4064773081425,10000000,10000000,20
45,108,44.474711915874174,10000000,10000000,20
46,110,52.72570530585627,10000000,10000000,20
47,106,41.36423575989287,10000000,10000000,20
48,109,48.08326112068523,10000000,10000000,20
49,106,36.05551275463989,10000000,10000000,20
50,109,55.0,10000000,10000000,20
51,110,60.794736614282655,10000000,10000000,20
52,106,50.07993610219566,10000000,10000000,20
53,106,49.09175083453431,10000000,10000000,20
54,104,42.69660408041839,10000000,10000000,20
55,106,44.57577817604534,10000000,10000000,20
56,107,52.706735812417755,10000000,10000000,20
57,108,52.40229002629561,10000000,10000000,20
58,105,52.172789842982326,10000000,10000000,20
59,105,51.49757275833493,10000000,10000000,20
60,105,49.49747468305833,10000000,10000000,20
61,106,56.595052787324086,10000000,10000000,20
62,107,53.925875050851054,10000000,10000000,20
63,106,52.82991576748916,10000000,10000000,20
64,104,50.98038838612354,10000000,10000000,20
