1,152,2.8284271247461903,10000000
2,1263,172.4905794529081,10000000
3,971,206.22075550244693,10000000
4,1273,70.65408693062278,10000000
5,1229,115.10430052782563,10000000
6,1301,83.33066662399864,10000000
7,1328,78.94935085230277,10000000
8,1343,64.99230723708769,10000000
9,1338,42.320207938997655,10000000
10,1314,38.961519477556315,10000000
11,1296,33.45145736735546,10000000
12,1257,35.11409973215888,10000000
13,1250,36.193922141707716,10000000
14,1232,26.720778431774775,10000000
15,1219,30.854497241083024,10000000
16,1163,32.96968304366907,10000000
17,1141,23.916521486202797,10000000
18,1098,22.693611435820433,10000000
19,1073,24.677925358506133,10000000
20,1046,25.826343140289914,10000000
21,1113,46.98936049788292,10000000
22,1060,63.74950980203691,10000000
23,985,20.85665361461421,10000000
24,978,19.519221295943137,10000000
25,950,31.272991542223778,10000000
26,930,72.74613391789285,10000000
27,905,46.44351407893249,10000000
28,916,112.7785440586994,10000000
29,899,132.22329598070075,10000000
30,860,35.79106033634656,10000000
31,859,122.04507364084796,10000000
32,834,39.230090491866065,10000000
33,828,36.45545226711637,10000000
34,837,28.35489375751565,10000000
35,869,112.20516922138658,10000000
36,848,26.115129714401192,10000000
37,903,30.643106892089126,10000000
38,859,36.78314831549904,10000000
39,921,33.075670817082454,10000000
40,888,103.11159003720194,10000000
41,915,24.269322199023193,10000000
42,868,33.97057550292606,10000000
43,905,86.70063436907483,10000000
44,878,17.08800749063506,10000000
45,907,80.83316151184488,10000000
46,897,76.28237017817419,10000000
47,888,33.704599092705436,10000000
48,904,28.91366458960192,10000000
49,899,35.86084215408221,10000000
50,908,32.96968304366907,10000000
51,901,28.30194339616981,10000000
52,927,25.25866188063018,10000000
53,916,24.939927826679853,10000000
54,929,72.91090453423274,10000000
55,938,28.442925306655784,10000000
56,962,45.02221673796171,10000000
57,965,28.478061731796284,10000000
58,944,26.851443164195103,10000000
59,1025,24.310491562286437,10000000
60,1033,20.73644135332772,10000000
61,1046,15.033296378372908,10000000
62,1104,12.806248474865697,10000000
63,1123,37.92097045171708,10000000
64,1129,25.553864678361276,10000000
